file,zone,owner,disposition,reason
tests/unit/w766ir2g-live-overlay-recovery.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767a-expanse-asset-truth.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767a-expanse-companion-continuity.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767a-expanse-runtime-contract.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767b-expanse-guidance-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767b-expanse-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767c-expanse-proximity-interaction.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767d-expanse-asset-diagnostics.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767e-expanse-authored-presentation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767f-expanse-first-minute-onboarding.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767g-expanse-companion-behavior.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767h-expanse-companion-reactions.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767i-expanse-touch-interaction.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767j-expanse-asset-recovery.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767k-expanse-lost-player-assistance.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767l-expanse-companion-dock.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767m-expanse-activity-presentation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767n-expanse-asset-repair-focus.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767o-expanse-dynamic-event-lifecycle.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767p-expanse-dynamic-event-presentation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767q-expanse-accessibility-profile.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767q-expanse-event-atmosphere.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767r-expanse-restoration-status.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767s-expanse-capture-moment.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767t-expanse-living-activity-board.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767u-expanse-activity-action.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767v-expanse-guidance-lifecycle.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767w-expanse-productive-receipt-bridge.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767x-expanse-verified-result-action.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w767y-expanse-daily-signal.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768a-my-frontier-layout-contract.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768b-my-frontier-state.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768c-my-frontier-construction-permit.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768d-my-frontier-construction-ledger.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768e-my-frontier-runtime-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768f-my-frontier-planning-view.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768g-my-frontier-building-choice.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768h-my-frontier-readiness.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768i-my-frontier-visual-foundation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768j-my-frontier-presentation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768k-my-frontier-plot-inspection.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768l-my-frontier-authored-asset-catalog.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768m-my-frontier-authored-asset-plan.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768n-my-frontier-authored-asset-presenter.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768o-my-frontier-construction-action.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768p-my-frontier-navigation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768q-my-frontier-construction-site.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768r-my-frontier-building-terminal.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768s-my-frontier-construction-ceremony.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768t-my-frontier-resident-stations.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768u-my-frontier-resident-inspection.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768v-my-frontier-resident-authority.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768w-my-frontier-resident-invitation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768x-my-frontier-resident-asset-plan.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768y-my-frontier-resident-presenter.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w768z-my-frontier-resident-reaction.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769a-my-frontier-resident-release.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769b-my-frontier-theme.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769c-my-frontier-theme-presentation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769d-my-frontier-district-upgrade.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769e-my-frontier-upgrade-ledger.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769f-my-frontier-upgrade-runtime.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769g-my-frontier-operational-presentation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769h-my-frontier-upgrade-board.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769i-my-frontier-upgrade-site.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w769j-my-frontier-upgrade-ceremony.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770a-my-frontier-building-composition-catalog.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770b-my-frontier-building-composition-plan.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770c-my-frontier-building-composition-presenter.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770d-my-frontier-building-composition-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770e-my-frontier-building-presentation-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770e-my-frontier-building-presentation-view.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w770f-my-frontier-composition-recovery.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w771a-five-zone-cinematic-art-contract.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w771b-zone-environment-kit-plan.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w771c-zone-environment-kit-presenter.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w771d-zone-environment-kit-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w771e-zone-restoration-art-state.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w771f-zone-restoration-art-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w772a-zone-arrival-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w772b-zone-arrival-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w772c-campaign-objective-authority.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w772d-campaign-objective-authority-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w772e-objective-completion-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w772f-objective-feedback-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w773a-zone-restoration-board.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w773b-zone-restoration-board-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w773c-my-frontier-capture-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w773d-my-frontier-capture-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w774a-productive-world-transformations.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w774b-productive-transformation-presenter.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w774c-productive-transformation-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w774d-productive-transformation-status.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w774e-productive-capture-moments.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w775a-capture-handoff-package.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w775b-capture-handoff-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w776a-zone-audio-state.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w776b-audio-director-world-state.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w776c-zone-audio-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w777a-restoration-audio-cue-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w777b-restoration-cue-audio-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w777c-restoration-audio-cue-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w778a-side-mission-transformations.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w778b-side-transformation-presenter.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w778c-side-transformation-gateway-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w778d-side-transformation-board-status.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w779a-post-campaign-progression.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w779b-post-campaign-board-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w780a-future-region-catalog.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w780b-future-region-programme.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w780c-future-region-programme-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w781a-open-world-art-audit.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w781b-future-region-release-gate.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w781c-future-region-release-gate-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w782a-performance-readiness.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w782b-performance-readiness-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w783a-future-region-programme-review.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w783b-future-region-programme-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w783c-future-region-programme-review-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w784a-release-presentation-proxy-suppression.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w784b-release-presentation-truth.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w785a-authored-region-package-certification.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w785b-region-package-readiness.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w785c-region-package-readiness-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w786a-future-region-release-matrix.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w786b-future-region-release-matrix-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w787a-release-evidence-export.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w787b-release-evidence-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w788a-future-region-release-review.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w788b-future-region-release-review-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w789a-region-package-certification-state.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w789b-region-package-certification-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w789c-region-package-certification-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w790a-performance-certification-evidence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w790b-performance-evidence-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w790c-performance-evidence-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w791a-future-region-release-review-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w792a-storm-sector-authored-package.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w792b-storm-sector-layout.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w792c-storm-sector-presenter-source.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w793a-future-region-activation.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w793b-future-region-activation-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w793c-future-region-activation-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w794a-storm-sector-journey.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w794b-storm-sector-gateway-presenter-source.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w794c-storm-sector-gateway-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w794d-storm-sector-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w795a-storm-sector-mission-runtime.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w795b-storm-sector-interaction-presenter-source.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w795c-storm-sector-mission-persistence.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w795d-storm-sector-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w796a-storm-sector-npc-plan.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w796b-storm-sector-npc-presenter-source.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w796c-storm-sector-npc-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w797a-storm-sector-transit.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w797b-storm-sector-transit-presenter-source.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w797c-storm-sector-transit-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w798a-storm-sector-board.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w798b-storm-sector-board-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w798c-storm-sector-board-ui.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w799a-storm-sector-transformations.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w799b-storm-sector-transformation-presenter-source.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w799c-storm-sector-transformation-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w800a-storm-sector-capture-director.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w800b-storm-sector-capture-runtime-integration.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w801a-external-certification-gates.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
tests/unit/w802a-owner-playthrough-matrix.test.mjs,amber,A15 certification,keep-current-test,Release evidence must follow current authority.
